ID,FECHA
18930,2004-05-05
18931,2004-06-13
18932,2004-03-03
18933,2004-08-21
18934,2004-04-05
18935,2004-04-05
18936,2004-05-14
18937,2004-06-01
18938,2004-01-11
18939,2004-05-06
18940,2004-08-14
18941,2004-04-09
18942,2004-03-07
18943,2004-11-13
18944,2004-06-03
18945,2004-07-13
18946,2004-01-21
18947,2004-03-05
18948,2004-01-15
18949,2004-03-28
18950,2004-03-05
18951,2004-10-01
18952,2004-10-26
18953,2004-12-09
18954,2004-12-22
18955,2004-05-27
18956,2004-10-13
18957,2004-11-06
18958,2004-10-01
18959,2004-06-09
18960,2004-08-30
18961,2004-06-27
18962,2004-01-20
18963,2004-05-27
18964,2004-09-10
18965,2004-06-18
18966,2004-06-15
18967,2004-12-19
18968,2004-10-30
18969,2004-08-10
18970,2004-05-18
18971,2004-03-16
18972,2004-08-30
18973,2004-05-21
18974,2004-05-13
18975,2004-06-08
18976,2004-05-19
18977,2004-12-10
18978,2004-11-21
18979,2004-11-22
18980,2004-02-14
18981,2004-01-30
18982,2004-06-04
18983,2004-11-26
18984,2004-04-16
18985,2004-07-08
18986,2004-10-16
18987,2004-03-15
18988,2004-10-29
18989,2004-12-22
18990,2004-03-24
18991,2004-03-13
18992,2004-11-30
18993,2004-02-08
18994,2004-07-15
18995,2004-01-04
18996,2004-08-18
18997,2004-07-10
18998,2004-12-07
18999,2004-07-08
19000,2004-10-28
19001,2004-01-15
19002,2004-05-15
19003,2004-09-29
19004,2004-02-21
19005,2004-05-10
19006,2004-04-28
19007,2004-08-17
19008,2004-11-23
19009,2004-11-22
19010,2004-09-02
19011,2004-05-21
19012,2004-10-06
19013,2004-10-10
19014,2004-05-11
19015,2004-02-13
19016,2004-08-03
19017,2004-07-21
19018,2004-05-15
19019,2004-05-10
19020,2004-02-13
19021,2004-12-03
19022,2004-02-01
19023,2004-04-16
19024,2004-09-20
19025,2004-10-18
19026,2004-04-27
19027,2004-06-29
19028,2004-11-02
19029,2004-08-12
19030,2004-07-10
19031,2004-09-23
19032,2004-08-07
19033,2004-10-28
19034,2004-04-07
19035,2004-08-10
19036,2004-01-14
19037,2004-01-11
19038,2004-08-12
19039,2004-05-07
19040,2004-06-16
19041,2004-02-23
19042,2004-07-29
19043,2004-02-29
19044,2004-11-29
19045,2004-01-12
19046,2004-12-15
19047,2004-03-23
19048,2004-11-05
19049,2004-03-22
19050,2004-01-21
19051,2004-09-12
19052,2004-08-08
19053,2004-08-03
19054,2004-09-11
19055,2004-06-30
19056,2004-02-29
19057,2004-04-24
19058,2004-12-18
19059,2004-12-19
19060,2004-01-31
19061,2004-07-17
19062,2004-03-22
19063,2004-09-02
19064,2004-09-12
19065,2004-02-15
19066,2004-04-18
19067,2004-08-23
19068,2004-08-20
19069,2004-05-25
19070,2004-06-22
19071,2004-04-23
19072,2004-01-20
19073,2004-09-05
19074,2004-10-14
19075,2004-10-11
19076,2004-06-03
19077,2004-08-12
19078,2004-09-29
19079,2004-06-26
19080,2004-07-13
19081,2004-02-22
19082,2004-01-24
19083,2004-07-12
19084,2004-11-27
19085,2004-02-14
19086,2004-11-19
19087,2004-05-20
19088,2004-09-02
19089,2004-01-28
19090,2004-05-19
19091,2004-07-31
19092,2004-04-01
19093,2004-02-06
19094,2004-11-15
19095,2004-08-09
19096,2004-05-13
19097,2004-05-10
19098,2004-09-25
19099,2004-09-09
19100,2004-02-16
19101,2004-05-31
19102,2004-01-01
19103,2004-06-25
19104,2004-08-04
19105,2004-01-29
19106,2004-05-30
19107,2004-12-04
19108,2004-07-10
19109,2004-08-28
19110,2004-10-23
19111,2004-05-31
19112,2004-11-10
19113,2004-04-13
19114,2004-11-14
19115,2004-06-07
19116,2004-12-14
19117,2004-01-19
19118,2004-11-12
19119,2004-04-22
19120,2004-04-04
19121,2004-09-12
19122,2004-01-12
19123,2004-02-04
19124,2004-02-13
19125,2004-04-07
19126,2004-12-04
19127,2004-11-14
19128,2004-11-06
19129,2004-05-08
19130,2004-08-03
19131,2004-03-24
19132,2004-02-02
19133,2004-12-04
19134,2004-08-17
19135,2004-11-17
19136,2004-08-12
19137,2004-07-21
19138,2004-01-22
19139,2004-12-17
19140,2004-03-30
19141,2004-10-02
19142,2004-01-04
19143,2004-08-11
19144,2004-02-12
19145,2004-04-15
19146,2004-08-05
19147,2004-01-03
19148,2004-12-08
19149,2004-03-15
19150,2004-06-23
19151,2004-06-04
19152,2004-11-16
19153,2004-11-06
19154,2004-11-02
19155,2004-04-08
19156,2004-12-17
19157,2004-09-08
19158,2004-05-14
19159,2004-07-03
19160,2004-10-30
19161,2004-06-29
19162,2004-11-19
19163,2004-04-14
19164,2004-07-05
19165,2004-05-25
19166,2004-03-31
19167,2004-05-27
19168,2004-07-26
19169,2004-04-13
19170,2004-05-10
19171,2004-11-12
19172,2004-06-14
19173,2004-04-10
19174,2004-12-13
19175,2004-08-28
19176,2004-04-19
19177,2004-01-31
19178,2004-10-12
19179,2004-03-26
19180,2004-04-12
19181,2004-03-27
19182,2004-05-21
19183,2004-07-08
19184,2004-02-08
19185,2004-12-15
19186,2004-09-06
19187,2004-12-12
19188,2004-03-01
19189,2004-01-04
19190,2004-08-18
19191,2004-04-07
19192,2004-06-16
19193,2004-11-30
19194,2004-01-29
19195,2004-04-23
19196,2004-10-06
19197,2004-05-24
19198,2004-02-09
19199,2004-07-07
19200,2004-01-20
19201,2004-05-11
19202,2004-09-23
19203,2004-09-21
19204,2004-07-04
19205,2004-07-04
19206,2004-04-09
19207,2004-12-04
19208,2004-02-15
19209,2004-08-27
19210,2004-05-04
19211,2004-10-13
19212,2004-08-29
19213,2004-11-30
19214,2004-10-11
19215,2004-09-09
19216,2004-08-07
19217,2004-03-03
19218,2004-02-05
19219,2004-03-01
19220,2004-09-17
19221,2004-10-03
19222,2004-05-22
19223,2004-05-28
19224,2004-01-21
19225,2004-08-09
19226,2004-03-27
19227,2004-02-12
19228,2004-07-06
19229,2004-11-08
19230,2004-04-21
19231,2004-08-09
19232,2004-12-03
19233,2004-11-18
19234,2004-01-28
19235,2004-05-17
19236,2004-02-22
19237,2004-05-08
19238,2004-01-13
19239,2004-03-13
19240,2004-03-16
19241,2004-11-27
19242,2004-04-25
19243,2004-10-26
19244,2004-04-26
19245,2004-05-16
19246,2004-11-10
19247,2004-02-15
19248,2004-04-24
19249,2004-02-22
19250,2004-12-05
19251,2004-04-20
19252,2004-05-10
19253,2004-08-06
19254,2004-09-27
19255,2004-02-20
19256,2004-05-03
19257,2004-01-07
19258,2004-03-21
19259,2004-04-28
19260,2004-10-29
19261,2004-05-15
19262,2004-01-14
19263,2004-07-04
19264,2004-08-16
19265,2004-04-13
19266,2004-03-06
19267,2004-06-03
19268,2004-11-12
19269,2004-10-23
19270,2004-05-06
19271,2004-06-05
19272,2004-07-27
19273,2004-03-12
19274,2004-06-07
19275,2004-02-20
19276,2004-06-02
19277,2004-07-11
19278,2004-05-21
19279,2004-08-07
19280,2004-01-06
19281,2004-12-01
19282,2004-05-04
19283,2004-01-06
19284,2004-06-19
19285,2004-06-13
19286,2004-03-21
19287,2004-10-08
19288,2004-08-21
19289,2004-11-13
19290,2004-04-15
19291,2004-03-26
19292,2004-11-03
19293,2004-07-15
19294,2004-09-23
19295,2004-11-12
19296,2004-06-29
19297,2004-03-20
19298,2004-02-06
19299,2004-08-10
19300,2004-06-19
19301,2004-05-06
19302,2004-10-06
19303,2004-02-21
19304,2004-05-30
19305,2004-06-08
19306,2004-10-13
19307,2004-01-02
19308,2004-12-12
19309,2004-02-19
19310,2004-03-10
19311,2004-06-24
19312,2004-02-01
19313,2004-09-04
19314,2004-07-31
19315,2004-05-13
19316,2004-04-11
19317,2004-02-08
19318,2004-04-08
19319,2004-07-23
19320,2004-11-21
19321,2004-10-08
19322,2004-02-28
19323,2004-05-14
19324,2004-02-02
19325,2004-07-29
19326,2004-05-29
19327,2004-01-15
19328,2004-02-18
19329,2004-09-18
19330,2004-04-13
19331,2004-02-21
19332,2004-03-10
19333,2004-01-02
19334,2004-07-08
19335,2004-10-25
19336,2004-05-10
19337,2004-01-18
19338,2004-07-26
19339,2004-04-23
19340,2004-05-04
19341,2004-08-25
19342,2004-10-05
19343,2004-06-17
19344,2004-03-22
19345,2004-02-19
19346,2004-02-01
19347,2004-07-17
19348,2004-07-27
19349,2004-08-10
19350,2004-09-25
19351,2004-06-28
19352,2004-02-23
19353,2004-06-01
19354,2004-12-14
19355,2004-09-29
19356,2004-08-13
19357,2004-12-27
19358,2004-02-25
19359,2004-01-03
19360,2004-01-23
19361,2004-09-08
19362,2004-10-12
19363,2004-06-11
19364,2004-03-18
19365,2004-11-23
19366,2004-02-15
19367,2004-05-28
19368,2004-12-18
19369,2004-05-20
19370,2004-03-10
19371,2004-03-12
19372,2004-06-29
19373,2004-02-01
19374,2004-09-21
19375,2004-01-23
19376,2004-01-11
19377,2004-04-27
19378,2004-11-16
19379,2004-08-15
19380,2004-03-25
19381,2004-04-29
19382,2004-01-30
19383,2004-04-24
19384,2004-04-07
19385,2004-01-02
19386,2004-06-02
19387,2004-06-19
19388,2004-09-09
19389,2004-11-03
19390,2004-01-16
19391,2004-11-10
19392,2004-03-30
19393,2004-12-23
19394,2004-01-07
19395,2004-08-30
19396,2004-03-10
19397,2004-07-07
19398,2004-03-08
19399,2004-03-29
19400,2004-03-08
19401,2004-03-28
19402,2004-03-12
19403,2004-04-18
19404,2004-01-03
19405,2004-02-26
19406,2004-05-15
19407,2004-10-22
19408,2004-12-07
19409,2004-12-09
19410,2004-01-06
19411,2004-08-12
19412,2004-04-07
19413,2004-07-07
19414,2004-09-21
19415,2004-11-23
19416,2004-06-05
19417,2004-05-25
19418,2004-04-29
19419,2004-12-16
19420,2004-09-23
19421,2004-12-12
19422,2004-04-23
19423,2004-10-17
19424,2004-06-14
19425,2004-08-12
19426,2004-08-07
19427,2004-09-21
19428,2004-01-12
19429,2004-09-27
19430,2004-12-22
19431,2004-04-07
19432,2004-04-16
19433,2004-01-18
19434,2004-02-02
19435,2004-07-21
19436,2004-07-19
19437,2004-08-11
19438,2004-03-03
19439,2004-02-02
19440,2004-03-31
19441,2004-01-21
19442,2004-04-07
19443,2004-08-27
19444,2004-11-06
19445,2004-05-24
19446,2004-06-20
19447,2004-04-14
19448,2004-01-20
19449,2004-07-17
19450,2004-11-15
19451,2004-10-18
19452,2004-05-16
19453,2004-06-06
19454,2004-05-17
19455,2004-09-22
19456,2004-10-03
19457,2004-01-23
19458,2004-04-28
19459,2004-02-29
19460,2004-09-14
19461,2004-02-08
19462,2004-11-09
19463,2004-12-04
19464,2004-03-30
19465,2004-11-07
19466,2004-07-10
19467,2004-01-14
19468,2004-12-28
19469,2004-01-04
19470,2004-03-27
19471,2004-09-03
19472,2004-07-31
19473,2004-04-29
19474,2004-09-10
19475,2004-01-26
19476,2004-05-01
19477,2004-08-10
19478,2004-07-21
19479,2004-10-07
19480,2004-04-20
19481,2004-11-22
19482,2004-06-14
19483,2004-05-21
19484,2004-12-14
19485,2004-08-15
19486,2004-08-02
19487,2004-11-12
19488,2004-12-03
19489,2004-04-18
19490,2004-09-18
19491,2004-02-14
19492,2004-04-08
19493,2004-07-30
19494,2004-04-06
19495,2004-01-24
19496,2004-01-19
19497,2004-11-23
19498,2004-03-25
19499,2004-03-23
19500,2004-12-19
19501,2004-06-14
19502,2004-06-30
19503,2004-12-19
19504,2004-05-19
19505,2004-05-23
19506,2004-04-05
19507,2004-04-03
19508,2004-09-17
19509,2004-07-19
19510,2004-03-16
19511,2004-03-31
19512,2004-02-08
19513,2004-07-26
19514,2004-12-21
19515,2004-12-10
19516,2004-02-18
19517,2004-04-25
19518,2004-03-03
19519,2004-09-06
19520,2004-08-11
19521,2004-05-31
19522,2004-02-01
19523,2004-04-13
19524,2004-06-01
19525,2004-03-14
19526,2004-09-22
19527,2004-11-27
19528,2004-07-13
19529,2004-07-17
19530,2004-03-31
19531,2004-10-22
19532,2004-05-31
19533,2004-03-14
19534,2004-05-29
19535,2004-06-13
19536,2004-10-29
19537,2004-04-27
19538,2004-05-20
19539,2004-10-26
19540,2004-03-04
19541,2004-07-08
19542,2004-02-29
19543,2004-01-26
19544,2004-04-19
19545,2004-03-30
19546,2004-03-17
19547,2004-09-06
19548,2004-12-08
19549,2004-01-10
19550,2004-06-13
19551,2004-03-09
19552,2004-01-20
19553,2004-08-10
19554,2004-11-17
19555,2004-07-23
19556,2004-03-26
19557,2004-08-07
19558,2004-03-19
19559,2004-08-12
19560,2004-01-30
19561,2004-11-08
19562,2004-05-18
19563,2004-08-23
19564,2004-10-14
19565,2004-03-23
19566,2004-08-19
19567,2004-09-13
19568,2004-10-20
19569,2004-05-22
19570,2004-06-14
19571,2004-10-12
19572,2004-11-17
19573,2004-05-06
19574,2004-07-07
19575,2004-11-18
19576,2004-02-27
19577,2004-07-02
19578,2004-03-29
19579,2004-12-12
19580,2004-05-31
19581,2004-12-13
19582,2004-03-07
19583,2004-09-18
19584,2004-05-06
19585,2004-10-07
19586,2004-10-03
19587,2004-04-10
19588,2004-10-16
19589,2004-05-23
19590,2004-12-12
19591,2004-03-22
19592,2004-09-20
19593,2004-05-29
19594,2004-05-28
19595,2004-05-05
19596,2004-03-05
19597,2004-09-28
19598,2004-01-17
19599,2004-06-28
19600,2004-09-21
19601,2004-08-25
19602,2004-11-10
19603,2004-09-25
19604,2004-12-19
19605,2004-02-29
19606,2004-10-13
19607,2004-02-22
19608,2004-01-02
19609,2004-07-04
19610,2004-10-13
19611,2004-12-09
19612,2004-02-28
19613,2004-06-12
19614,2004-07-07
19615,2004-07-14
19616,2004-06-18
19617,2004-09-23
19618,2004-07-24
19619,2004-09-14
19620,2004-10-12
19621,2004-12-10
19622,2004-06-07
19623,2004-06-28
19624,2004-03-16
19625,2004-03-20
19626,2004-08-24
19627,2004-07-19
19628,2004-06-03
19629,2004-09-04
19630,2004-11-02
19631,2004-12-13
19632,2004-09-24
19633,2004-01-23
19634,2004-06-14
19635,2004-05-28
19636,2004-07-01
19637,2004-09-16
19638,2004-10-03
19639,2004-05-01
19640,2004-07-10
19641,2004-09-27
19642,2004-03-04
19643,2004-10-02
19644,2004-04-03
19645,2004-03-30
19646,2004-05-16
19647,2004-01-02
19648,2004-03-02
19649,2004-02-07
19650,2004-06-13
19651,2004-04-22
19652,2004-09-01
19653,2004-03-07
19654,2004-05-26
19655,2004-04-14
19656,2004-05-13
19657,2004-08-27
19658,2004-11-17
19659,2004-05-08
19660,2004-03-08
19661,2004-12-27
19662,2004-06-01
19663,2004-07-25
19664,2004-12-21
19665,2004-11-17
19666,2004-08-10
19667,2004-07-28
19668,2004-05-28
19669,2004-02-04
19670,2004-05-20
19671,2004-05-31
19672,2004-10-09
19673,2004-03-30
19674,2004-01-07
19675,2004-02-25
19676,2004-07-06
19677,2004-09-11
19678,2004-01-31
19679,2004-07-20
19680,2004-07-13
19681,2004-09-17
19682,2004-05-05
19683,2004-03-01
19684,2004-10-09
19685,2004-10-05
19686,2004-07-04
19687,2004-07-15
19688,2004-03-04
19689,2004-09-05
19690,2004-06-21
19691,2004-03-01
19692,2004-10-11
19693,2004-10-08
19694,2004-06-22
19695,2004-07-12
19696,2004-10-30
19697,2004-08-28
19698,2004-02-21
19699,2004-08-31
19700,2004-11-15
19701,2004-11-25
19702,2004-02-11
19703,2004-11-03
19704,2004-08-21
19705,2004-02-08
19706,2004-03-24
19707,2004-07-06
19708,2004-01-26
19709,2004-10-22
19710,2004-07-30
19711,2004-11-13
19712,2004-05-31
19713,2004-12-17
19714,2004-02-16
19715,2004-03-04
19716,2004-05-12
19717,2004-02-17
19718,2004-02-21
19719,2004-07-03
19720,2004-10-07
19721,2004-07-09
19722,2004-11-04
19723,2004-05-13
19724,2004-09-22
19725,2004-04-28
19726,2004-01-30
19727,2004-09-06
19728,2004-09-08
19729,2004-03-13
19730,2004-01-22
19731,2004-01-30
19732,2004-07-03
19733,2004-10-12
19734,2004-09-18
19735,2004-05-16
19736,2004-02-26
19737,2004-11-29
19738,2004-12-08
19739,2004-03-10
19740,2004-08-28
19741,2004-07-18
19742,2004-05-21
19743,2004-05-26
19744,2004-07-31
19745,2004-02-27
19746,2004-02-12
19747,2004-10-02
19748,2004-07-20
19749,2004-03-28
19750,2004-03-10
19751,2004-10-09
19752,2004-12-30
19753,2004-07-21
19754,2004-02-10
19755,2004-11-15
19756,2004-12-26
19757,2004-11-26
19758,2004-03-28
19759,2004-01-09
19760,2004-01-27
19761,2004-09-05
19762,2004-07-06
19763,2004-05-31
19764,2004-08-18
19765,2004-02-14
19766,2004-01-17
19767,2004-11-21
19768,2004-11-07
19769,2004-02-02
19770,2004-09-18
19771,2004-06-01
19772,2004-04-06
19773,2004-10-08
19774,2004-12-19
19775,2004-03-09
19776,2004-10-10
19777,2004-06-16
19778,2004-02-14
19779,2004-01-17
19780,2004-12-06
19781,2004-04-14
19782,2004-04-26
19783,2004-05-30
19784,2004-01-27
19785,2004-04-13
19786,2004-11-07
19787,2004-02-02
19788,2004-01-30
19789,2004-12-24
19790,2004-05-08
19791,2004-12-03
19792,2004-02-07
19793,2004-03-16
19794,2004-07-29
19795,2004-03-29
19796,2004-06-24
19797,2004-06-09
19798,2004-10-20
19799,2004-02-20
19800,2004-02-08
19801,2004-06-04
19802,2004-03-27
19803,2004-11-06
19804,2004-08-04
19805,2004-09-03
19806,2004-05-22
19807,2004-08-13
19808,2004-08-23
19809,2004-06-25
19810,2004-04-17
19811,2004-06-20
19812,2004-04-29
19813,2004-09-18
19814,2004-04-17
19815,2004-01-05
19816,2004-11-03
19817,2004-07-01
19818,2004-11-23
19819,2004-08-24
19820,2004-05-07
19821,2004-02-18
19822,2004-03-19
19823,2004-12-02
19824,2004-12-10
19825,2004-02-19
19826,2004-05-25
19827,2004-02-07
19828,2004-04-29
19829,2004-06-07
19830,2004-12-14
19831,2004-05-10
19832,2004-03-30
19833,2004-08-21
19834,2004-05-21
19835,2004-10-14
19836,2004-02-07
19837,2004-11-29
19838,2004-07-12
19839,2004-06-15
19840,2004-10-10
19841,2004-09-17
19842,2004-08-29
19843,2004-10-06
19844,2004-04-14
19845,2004-03-02
19846,2004-11-30
19847,2004-02-08
19848,2004-01-01
19849,2004-02-29
19850,2004-09-16
19851,2004-04-03
19852,2004-08-23
19853,2004-11-26
19854,2004-09-25
19855,2004-07-16
19856,2004-12-05
19857,2004-01-02
19858,2004-11-14
19859,2004-04-24
19860,2004-09-03
19861,2004-08-11
19862,2004-11-25
19863,2004-01-25
19864,2004-07-22
19865,2004-08-03
19866,2004-08-08
19867,2004-09-27
19868,2004-05-03
19869,2004-06-20
19870,2004-03-27
19871,2004-08-01
19872,2004-02-29
19873,2004-11-26
19874,2004-12-16
19875,2004-01-19
19876,2004-07-18
19877,2004-01-22
19878,2004-04-11
19879,2004-01-27
19880,2004-01-03
19881,2004-02-26
19882,2004-06-24
19883,2004-05-24
19884,2004-09-28
19885,2004-03-31
19886,2004-07-03
19887,2004-06-20
19888,2004-01-23
19889,2004-11-19
19890,2004-12-15
19891,2004-04-23
19892,2004-11-28
19893,2004-06-18
19894,2004-10-07
19895,2004-10-21
19896,2004-06-26
19897,2004-05-28
19898,2004-12-17
19899,2004-12-21
19900,2004-07-06
19901,2004-08-15
19902,2004-01-03
19903,2004-01-13
19904,2004-07-16
19905,2004-02-15
19906,2004-10-14
19907,2004-01-18
19908,2004-11-04
19909,2004-02-24
19910,2004-07-23
19911,2004-09-19
19912,2004-12-02
19913,2004-07-16
19914,2004-04-26
19915,2004-12-29
19916,2004-07-01
19917,2004-04-28
19918,2004-08-07
19919,2004-01-29
19920,2004-01-24
19921,2004-06-06
19922,2004-04-10
19923,2004-12-14
19924,2004-01-02
19925,2004-07-03
19926,2004-06-24
19927,2004-05-13
19928,2004-04-17
19929,2004-12-24
19930,2004-09-18
19931,2004-07-20
19932,2004-05-01
19933,2004-06-19
19934,2004-04-06
19935,2004-10-03
19936,2004-02-07
19937,2004-08-25
19938,2004-08-02
19939,2004-09-09
19940,2004-04-27
19941,2004-10-25
19942,2004-03-31
19943,2004-09-16
19944,2004-05-20
19945,2004-09-26
19946,2004-10-11
19947,2004-03-24
19948,2004-09-23
19949,2004-11-22
19950,2004-01-14
19951,2004-05-26
19952,2004-11-28
19953,2004-09-20
19954,2004-06-15
19955,2004-09-13
19956,2004-03-02
19957,2004-10-11
19958,2004-07-22
19959,2004-06-09
19960,2004-04-30
19961,2004-05-09
19962,2004-06-28
19963,2004-08-10
19964,2004-01-25
19965,2004-02-25
19966,2004-03-22
19967,2004-07-17
19968,2004-07-01
19969,2004-08-19
19970,2004-01-22
19971,2004-09-27
19972,2004-10-14
19973,2004-05-16
19974,2004-01-28
19975,2004-06-08
19976,2004-10-08
19977,2004-07-17
19978,2004-08-06
19979,2004-03-04
19980,2004-02-27
19981,2004-08-24
19982,2004-04-24
19983,2004-08-22
19984,2004-05-29
19985,2004-09-28
19986,2004-06-03
19987,2004-08-13
19988,2004-05-30
19989,2004-02-10
19990,2004-07-07
19991,2004-04-29
19992,2004-01-03
19993,2004-12-07
19994,2004-11-15
19995,2004-03-11
19996,2004-12-24
19997,2004-11-24
19998,2004-05-18
19999,2004-11-23
20000,2004-05-14
20001,2004-04-12
20002,2004-12-09
20003,2004-04-23
20004,2004-10-23
20005,2004-11-22
20006,2004-04-16
20007,2004-02-24
20008,2004-06-26
20009,2004-10-02
20010,2004-05-26
20011,2004-09-25
20012,2004-04-17
20013,2004-04-30
20014,2004-10-24
20015,2004-03-03
20016,2004-02-24
20017,2004-11-16
20018,2004-07-15
20019,2004-07-04
20020,2004-11-06
20021,2004-07-08
20022,2004-04-05
20023,2004-11-12
20024,2004-07-23
20025,2004-09-30
20026,2004-01-04
20027,2004-04-01
20028,2004-12-20
20029,2004-08-25
20030,2004-06-15
20031,2004-10-13
20032,2004-04-22
20033,2004-02-07
20034,2004-10-28
20035,2004-07-13
20036,2004-05-28
20037,2004-07-01
20038,2004-08-27
20039,2004-11-06
20040,2004-02-17
20041,2004-12-22
20042,2004-03-21
20043,2004-05-13
20044,2004-06-28
20045,2004-07-09
20046,2004-03-24
20047,2004-07-19
20048,2004-04-05
20049,2004-11-07
20050,2004-05-10
20051,2004-10-30
20052,2004-01-24
20053,2004-12-02
20054,2004-03-03
20055,2004-09-01
20056,2004-06-02
20057,2004-11-25
20058,2004-09-17
20059,2004-01-06
20060,2004-04-18
20061,2004-05-23
20062,2004-09-01
20063,2004-12-02
20064,2004-07-09
20065,2004-06-02
20066,2004-06-06
20067,2004-09-25
20068,2004-05-01
20069,2004-09-30
20070,2004-06-12
20071,2004-02-15
20072,2004-02-17
20073,2004-05-21
20074,2004-03-16
20075,2004-04-08
20076,2004-01-14
20077,2004-01-30
20078,2004-03-28
20079,2004-09-27
20080,2004-12-17
20081,2004-02-25
20082,2004-06-14
20083,2004-08-21
20084,2004-12-19
20085,2004-08-08
20086,2004-07-29
20087,2004-10-18
20088,2004-01-31
20089,2004-11-27
20090,2004-03-09
20091,2004-01-18
20092,2004-10-05
20093,2004-11-16
20094,2004-03-21
20095,2004-01-12
20096,2004-11-13
20097,2004-08-09
20098,2004-06-08
20099,2004-07-06
20100,2004-01-24
20101,2004-02-17
20102,2004-06-11
20103,2004-10-05
20104,2004-01-22
20105,2004-02-26
20106,2004-03-25
20107,2004-02-27
20108,2004-03-30
20109,2004-11-16
20110,2004-12-11
20111,2004-08-29
20112,2004-08-29
20113,2004-02-18
20114,2004-05-25
20115,2004-03-08
20116,2004-06-24
20117,2004-12-24
20118,2004-11-24
20119,2004-04-13
20120,2004-09-19
20121,2004-09-26
20122,2004-03-16
20123,2004-03-31
20124,2004-04-16
20125,2004-05-06
20126,2004-12-06
20127,2004-04-13
20128,2004-04-13
20129,2004-01-18
20130,2004-11-30
20131,2004-12-21
20132,2004-02-17
20133,2004-11-24
20134,2004-07-06
20135,2004-12-20
20136,2004-01-01
20137,2004-05-04
20138,2004-09-27
20139,2004-09-14
20140,2004-08-19
20141,2004-02-27
20142,2004-11-24
20143,2004-04-30
20144,2004-02-24
20145,2004-08-02
20146,2004-12-09
20147,2004-12-28
20148,2004-06-14
20149,2004-02-14
20150,2004-11-05
20151,2004-02-13
20152,2004-06-22
20153,2004-06-21
20154,2004-02-04
20155,2004-10-12
20156,2004-03-27
20157,2004-04-10
20158,2004-08-14
20159,2004-01-15
20160,2004-10-12
20161,2004-01-18
20162,2004-11-05
20163,2004-07-21
20164,2004-02-13
20165,2004-09-14
20166,2004-01-09
20167,2004-10-28
20168,2004-09-30
20169,2004-02-02
20170,2004-06-06
20171,2004-02-15
20172,2004-11-07
20173,2004-04-18
20174,2004-05-20
20175,2004-04-01
20176,2004-12-01
20177,2004-05-26
20178,2004-08-18
20179,2004-12-22
20180,2004-11-30
20181,2004-02-20
20182,2004-01-17
20183,2004-06-01
20184,2004-05-22
20185,2004-05-13
20186,2004-03-03
20187,2004-07-06
20188,2004-06-07
20189,2004-09-11
20190,2004-02-15
20191,2004-12-10
20192,2004-07-13
20193,2004-10-07
20194,2004-03-18
20195,2004-01-31
20196,2004-02-29
20197,2004-12-11
20198,2004-03-12
20199,2004-06-15
20200,2004-06-07
20201,2004-04-22
20202,2004-12-24
20203,2004-07-12
20204,2004-11-28
20205,2004-06-12
20206,2004-12-19
20207,2004-05-07
20208,2004-09-10
20209,2004-02-23
20210,2004-08-25
20211,2004-12-16
20212,2004-04-19
20213,2004-06-05
20214,2004-04-13
20215,2004-07-12
20216,2004-10-31
20217,2004-01-13
20218,2004-05-19
20219,2004-05-19
20220,2004-05-17
20221,2004-07-31
20222,2004-06-12
20223,2004-01-07
20224,2004-05-11
20225,2004-08-05
20226,2004-03-26
20227,2004-12-03
20228,2004-11-20
20229,2004-06-08
20230,2004-08-08
20231,2004-11-02
20232,2004-03-17
20233,2004-06-09
20234,2004-04-24
20235,2004-05-18
20236,2004-10-12
20237,2004-09-01
20238,2004-12-28
20239,2004-10-23
20240,2004-06-25
20241,2004-08-18
20242,2004-12-20
20243,2004-03-14
20244,2004-03-04
20245,2004-10-22
20246,2004-08-07
20247,2004-06-23
20248,2004-06-03
20249,2004-08-16
20250,2004-12-23
20251,2004-12-11
20252,2004-06-26
20253,2004-02-11
20254,2004-09-01
20255,2004-08-02
20256,2004-07-25
20257,2004-06-27
20258,2004-07-07
20259,2004-04-17
20260,2004-03-06
20261,2004-06-27
20262,2004-12-10
20263,2004-07-06
20264,2004-06-23
20265,2004-11-28
20266,2004-12-17
20267,2004-02-28
20268,2004-10-19
20269,2004-12-05
20270,2004-10-07
20271,2004-04-22
20272,2004-05-18
20273,2004-06-23
20274,2004-07-11
20275,2004-11-20
20276,2004-12-09
20277,2004-05-29
20278,2004-10-05
20279,2004-06-28
20280,2004-07-06
20281,2004-11-03
20282,2004-09-01
20283,2004-07-17
20284,2004-11-05
20285,2004-01-10
20286,2004-01-04
20287,2004-10-08
20288,2004-05-25
20289,2004-01-12
20290,2004-10-23
20291,2004-08-16
20292,2004-02-10
20293,2004-02-22
20294,2004-05-05
20295,2004-10-03
20296,2004-07-13
20297,2004-12-07
20298,2004-04-15
20299,2004-04-25
20300,2004-10-31
20301,2004-07-17
20302,2004-12-14
20303,2004-06-28
20304,2004-01-22
20305,2004-10-14
20306,2004-09-02
20307,2004-01-25
20308,2004-08-14
20309,2004-07-04
20310,2004-08-24
20311,2004-09-11
20312,2004-12-05
20313,2004-02-14
20314,2004-02-04
20315,2004-08-28
20316,2004-10-26
20317,2004-12-04
20318,2004-04-13
20319,2004-05-31
20320,2004-09-16
20321,2004-03-04
20322,2004-03-02
20323,2004-06-21
20324,2004-01-23
20325,2004-05-22
20326,2004-11-28
20327,2004-08-09
20328,2004-03-04
